4.24194	0.02119	0.27206	0.30516
4.24805	0.02152	0.27005	0.30238
4.25415	0.02173	0.2684	0.29995
4.26025	0.0218	0.26711	0.29781
4.26636	0.02173	0.26618	0.29589
4.27246	0.02154	0.2656	0.29412
4.27856	0.02123	0.26533	0.29241
4.28467	0.02086	0.26534	0.29069
4.29077	0.02046	0.26558	0.28889
4.29688	0.02009	0.26598	0.2869
4.30298	0.01982	0.26644	0.28468
4.30908	0.01971	0.26689	0.28213
4.31519	0.01978	0.26721	0.2792
4.32129	0.02005	0.26729	0.27584
4.32739	0.02048	0.26702	0.27201
4.3335	0.02101	0.26632	0.26772
4.3396	0.02158	0.26511	0.26296
4.3457	0.0221	0.26337	0.25782
4.35181	0.0225	0.26111	0.25237
4.35791	0.02275	0.25839	0.24674
4.36401	0.02283	0.25529	0.24108
4.37012	0.02273	0.25195	0.23553
4.37622	0.02249	0.24851	0.23025
4.38232	0.02216	0.2451	0.22539
4.38843	0.02177	0.24188	0.22104
4.39453	0.0214	0.23896	0.2173
4.40063	0.02109	0.23644	0.21422
4.40674	0.02091	0.23439	0.21182
4.41284	0.0209	0.23285	0.21007
4.41895	0.02111	0.23183	0.20894
4.42505	0.02158	0.23134	0.20836
4.43115	0.02233	0.23138	0.20827
4.43726	0.02341	0.23196	0.2086
4.44336	0.02482	0.23308	0.20933
4.44946	0.02655	0.23479	0.21044
4.45557	0.02855	0.23712	0.21194
4.46167	0.03075	0.2401	0.21383
4.46777	0.03306	0.24368	0.2161
4.47388	0.03532	0.24775	0.21869
4.47998	0.0374	0.25212	0.22144
4.48608	0.03911	0.25644	0.22414
4.49219	0.04028	0.26031	0.22652
4.49829	0.04076	0.26331	0.2283
4.50439	0.04045	0.26509	0.22926
4.5105	0.03932	0.26549	0.22936
4.5166	0.03741	0.26456	0.22869
4.52271	0.03486	0.26255	0.22751
4.52881	0.0318	0.25987	0.22618
4.53491	0.02844	0.25693	0.22505
4.54102	0.02492	0.2541	0.22444
4.54712	0.02146	0.25166	0.22453
4.55322	0.01827	0.24974	0.22542
4.55933	0.01569	0.24838	0.22709
4.56543	0.01419	0.24748	0.22941
4.57153	0.01416	0.24691	0.23217
4.57764	0.0156	0.24647	0.23511
4.58374	0.01806	0.24601	0.23801
4.58984	0.02102	0.24543	0.24067
4.59595	0.02408	0.24474	0.24303
4.60205	0.02698	0.24409	0.24517
4.60815	0.02955	0.24368	0.24726
4.61426	0.03171	0.24375	0.24956
4.62036	0.03343	0.24456	0.25236
4.62646	0.03469	0.2463	0.25593
4.63257	0.03551	0.2491	0.2605
4.63867	0.0359	0.25301	0.2662
4.64478	0.03589	0.25802	0.27316
4.65088	0.03548	0.26409	0.2814
4.65698	0.0347	0.27109	0.29093
4.66309	0.03353	0.2789	0.30168
4.66919	0.032	0.28729	0.31354
4.67529	0.03013	0.29603	0.32631
4.6814	0.02798	0.30472	0.33967
4.6875	0.02568	0.31291	0.35314
4.6936	0.02346	0.32	0.36611
4.69971	0.02169	0.32534	0.37783
4.70581	0.02078	0.32833	0.38755
4.71191	0.02101	0.32855	0.39465
4.71802	0.02231	0.32589	0.39885
4.72412	0.02428	0.32062	0.40025
4.73022	0.02645	0.31335	0.39937
4.73633	0.02848	0.30483	0.39691
4.74243	0.03014	0.29584	0.39369
4.74854	0.03139	0.28705	0.39044
4.75464	0.03222	0.279	0.38773
4.76074	0.03272	0.27203	0.38599
4.76685	0.03296	0.26634	0.38547
4.77295	0.03305	0.26202	0.38631
4.77905	0.03306	0.25904	0.38853
4.78516	0.03304	0.25728	0.39205
4.79126	0.03299	0.25654	0.39669
4.79736	0.0329	0.25657	0.40222
4.80347	0.03273	0.25707	0.40831
4.80957	0.03245	0.25772	0.41463
4.81567	0.03201	0.25823	0.42085
4.82178	0.03138	0.25838	0.42671
4.82788	0.03057	0.25803	0.43207
4.83398	0.02959	0.25714	0.43689
4.84009	0.02851	0.25576	0.44128
4.84619	0.02737	0.25402	0.4454
4.85229	0.02624	0.25206	0.4495
4.8584	0.02519	0.25004	0.45378
4.8645	0.02429	0.24812	0.45845
4.87061	0.02358	0.24639	0.46365
4.87671	0.02309	0.24492	0.46944
4.88281	0.02282	0.2437	0.47578
4.88892	0.02275	0.24267	0.48254
4.89502	0.02285	0.2417	0.48943
4.90112	0.02309	0.24056	0.49603
4.90723	0.02345	0.23898	0.50181
4.91333	0.02394	0.23665	0.50615
4.91943	0.02459	0.23328	0.50847
4.92554	0.0255	0.22863	0.50831
4.93164	0.02676	0.22261	0.5055
4.93774	0.02849	0.21526	0.50017
4.94385	0.03078	0.20677	0.49273
4.94995	0.03369	0.1974	0.48379
4.95605	0.03724	0.18745	0.47406
4.96216	0.04142	0.17723	0.46421
4.96826	0.04619	0.16697	0.45481
4.97437	0.05149	0.15691	0.44628
4.98047	0.05728	0.1472	0.43891
4.98657	0.06351	0.13798	0.43288
4.99268	0.07011	0.12935	0.42828
4.99878	0.07705	0.12142	0.42509
