400	92.871242	9.769419
		
395	92.854001	9.758833
		
390	92.830618	9.78345
		
385	92.713293	9.807801
		
380	92.600423	9.787118
		
375	92.646035	9.619309
		
370	92.826647	9.321177
		
365	92.738751	9.419138
		
360	92.848406	9.514137
